質量,,AP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.831,Small_intestine_wall(150-200),7402,0.00E+00,0,0,0,,7402,7.88E-09,0.1518,0.0674,1.6,,7402,7.46E-08,0.0538,0.0101,1.5,,7402,2.75E-07,0.0329,0.0042,10,,7402,3.45E-07,0.0304,0.0049,10,,7402,3.71E-07,0.0288,0.0062,10,,7402,4.07E-07,0.0279,0.0068,10,,7402,4.71E-07,0.0235,0.0072,10,,7402,5.53E-07,0.0215,0.0067,4.5,,7402,7.99E-07,0.0199,0.0032,10,,7402,1.06E-06,0.0195,0.003,10,,7402,1.62E-06,0.0188,0.0026,10,,7402,2.14E-06,0.0176,0.0027,10,,7402,2.64E-06,0.0162,0.0023,10,,7402,3.05E-06,0.0154,0.0024,10,,7402,4.01E-06,0.0142,0.0024,10,,7402,4.61E-06,0.013,0.003,10,,7402,7.82E-06,0.0114,0.0045,4.7,,7402,1.26E-05,0.0119,0.0104,2.8,,7402,1.68E-05,0.0127,0.0196,2.4,,7402,2.05E-05,0.0119,0.0101,2.6,,7402,2.50E-05,0.0111,0.0157,2.6
736.674,Small_intestine_wall(200-surface),7403,1.52E-11,0.3713,0.1785,0,,7403,1.05E-08,0.0186,0.0006,10,,7403,8.02E-08,0.0072,0.0001,10,,7403,2.62E-07,0.0041,0,10,,7403,3.42E-07,0.0036,0,10,,7403,3.77E-07,0.0035,0,10,,7403,4.07E-07,0.0034,0,10,,7403,4.69E-07,0.0032,0,6.5,,7403,5.52E-07,0.003,0,10,,7403,7.95E-07,0.0028,0,10,,7403,1.06E-06,0.0028,0,10,,7403,1.59E-06,0.0029,0,10,,7403,2.09E-06,0.003,0,10,,7403,2.57E-06,0.003,0,10,,7403,3.03E-06,0.0031,0,10,,7403,3.89E-06,0.0032,0,10,,7403,4.65E-06,0.0033,0,10,,7403,7.79E-06,0.0036,0,10,,7403,1.25E-05,0.0038,0.0001,10,,7403,1.67E-05,0.0038,0.0001,10,,7403,2.05E-05,0.0038,0.0001,10,,7403,2.42E-05,0.0038,0.0001,10
45.227,Small_intestine_contents(-500-0),7500,0.00E+00,0,0,0,,7500,6.89E-09,0.0595,0.0076,10,,7500,7.17E-08,0.0199,0.0011,3.6,,7500,2.60E-07,0.0116,0.0004,6.6,,7500,3.47E-07,0.0106,0.0005,4,,7500,3.87E-07,0.0103,0.0005,4.5,,7500,4.19E-07,0.0099,0.0006,10,,7500,4.80E-07,0.009,0.0008,10,,7500,5.59E-07,0.0083,0.0008,10,,7500,7.83E-07,0.0075,0.0005,10,,7500,1.05E-06,0.0075,0.0004,2.6,,7500,1.57E-06,0.0079,0.0004,9.1,,7500,2.05E-06,0.0082,0.0005,10,,7500,2.56E-06,0.0085,0.0005,10,,7500,3.02E-06,0.0085,0.0005,10,,7500,3.86E-06,0.0083,0.0005,10,,7500,4.64E-06,0.0083,0.0005,10,,7500,7.73E-06,0.0074,0.0005,10,,7500,1.24E-05,0.0068,0.0006,10,,7500,1.65E-05,0.0065,0.0005,10,,7500,2.03E-05,0.0062,0.0005,10,,7500,2.42E-05,0.0061,0.0005,8.3
234.773,Small_intestine_contents(centre--500),7501,0.00E+00,0,0,0,,7501,6.36E-09,0.0419,0.0024,7.7,,7501,7.32E-08,0.012,0.0002,8.1,,7501,2.64E-07,0.0063,0.0001,10,,7501,3.46E-07,0.0055,0.0001,7.1,,7501,3.85E-07,0.0053,0.0001,5,,7501,4.12E-07,0.0051,0.0001,10,,7501,4.76E-07,0.0047,0.0001,10,,7501,5.58E-07,0.0044,0.0001,10,,7501,7.94E-07,0.0041,0.0001,10,,7501,1.06E-06,0.0041,0.0001,10,,7501,1.57E-06,0.0043,0.0001,7.3,,7501,2.07E-06,0.0045,0.0001,10,,7501,2.55E-06,0.0047,0.0001,10,,7501,3.00E-06,0.0048,0.0001,10,,7501,3.86E-06,0.0051,0.0001,10,,7501,4.63E-06,0.0053,0.0001,10,,7501,7.73E-06,0.0058,0.0002,10,,7501,1.24E-05,0.0059,0.0002,10,,7501,1.65E-05,0.0057,0.0002,10,,7501,2.04E-05,0.0056,0.0002,10,,7501,2.43E-05,0.0054,0.0002,10
4.451,Ascending_colon_wall(0-280),7600,0.00E+00,0,0,0,,7600,3.13E-08,0.0847,0.0269,2.5,,7600,1.84E-07,0.0374,0.0044,10,,7600,4.25E-07,0.0279,0.0029,10,,7600,4.71E-07,0.0283,0.0038,10,,7600,4.62E-07,0.0285,0.0054,10,,7600,4.44E-07,0.0271,0.0078,10,,7600,5.61E-07,0.0262,0.0072,10,,7600,6.13E-07,0.0227,0.008,3.1,,7600,9.10E-07,0.0216,0.0048,10,,7600,1.18E-06,0.0217,0.0037,10,,7600,1.76E-06,0.0233,0.0037,10,,7600,2.26E-06,0.0235,0.0042,10,,7600,2.94E-06,0.0239,0.0039,10,,7600,3.24E-06,0.023,0.0043,10,,7600,4.17E-06,0.0218,0.0037,10,,7600,4.93E-06,0.0211,0.0044,10,,7600,8.39E-06,0.0184,0.0037,10,,7600,1.32E-05,0.0162,0.0043,10,,7600,1.71E-05,0.0159,0.0064,4.6,,7600,2.11E-05,0.0143,0.0047,6.4,,7600,2.41E-05,0.0143,0.0055,4.9
0.322,Ascending_colon_wall(280-300),7601,0.00E+00,0,0,0,,7601,3.78E-08,0.2767,0.1988,1.5,,7601,1.85E-07,0.1273,0.0657,1.7,,7601,3.54E-07,0.0888,0.0675,1.5,,7601,4.41E-07,0.0941,0.0567,1.5,,7601,4.34E-07,0.0847,0.0723,1.5,,7601,5.02E-07,0.0909,0.0709,1.4,,7601,5.61E-07,0.079,0.0619,1.4,,7601,6.13E-07,0.0788,0.0652,1.4,,7601,8.71E-07,0.0708,0.0396,1.4,,7601,1.10E-06,0.0599,0.0384,1.4,,7601,1.74E-06,0.0569,0.0254,2.1,,7601,2.17E-06,0.0488,0.0266,9.7,,7601,3.04E-06,0.046,0.0171,6.6,,7601,3.41E-06,0.0457,0.0254,6.5,,7601,4.18E-06,0.042,0.025,4.7,,7601,5.10E-06,0.0448,0.0612,5.4,,7601,8.51E-06,0.0388,0.0846,3.3,,7601,1.34E-05,0.0386,0.1251,3.3,,7601,1.80E-05,0.046,0.1466,2.9,,7601,2.22E-05,0.0455,0.3646,3.1,,7601,2.37E-05,0.0403,0.384,3.4
107.784,Ascending_colon_wall(300-surface),7602,3.01E-09,0.0876,0.0117,0,,7602,9.95E-08,0.016,0.0004,10,,7602,2.94E-07,0.0093,0.0001,10,,7602,4.79E-07,0.0071,0.0001,10,,7602,4.94E-07,0.007,0.0001,10,,7602,4.93E-07,0.0071,0.0001,8.5,,7602,4.99E-07,0.007,0.0002,5.8,,7602,5.48E-07,0.0066,0.0002,8.6,,7602,6.28E-07,0.0062,0.0002,10,,7602,9.07E-07,0.0058,0.0001,10,,7602,1.20E-06,0.0059,0.0001,6.5,,7602,1.80E-06,0.0062,0.0001,10,,7602,2.36E-06,0.0065,0.0002,10,,7602,2.88E-06,0.0067,0.0002,10,,7602,3.37E-06,0.0069,0.0002,10,,7602,4.28E-06,0.0073,0.0002,10,,7602,5.08E-06,0.0076,0.0002,10,,7602,8.44E-06,0.0084,0.0003,10,,7602,1.33E-05,0.0087,0.0004,10,,7602,1.73E-05,0.0086,0.0004,10,,7602,2.07E-05,0.0084,0.0005,10,,7602,2.39E-05,0.0082,0.0005,10
100.007,Ascending_colon_content,7700,0.00E+00,0,0,0,,7700,2.04E-08,0.0398,0.0026,3.3,,7700,1.57E-07,0.0144,0.0003,10,,7700,4.15E-07,0.0085,0.0001,10,,7700,4.71E-07,0.008,0.0001,10,,7700,4.82E-07,0.0079,0.0002,10,,7700,4.98E-07,0.0077,0.0002,10,,7700,5.48E-07,0.0073,0.0002,5.4,,7700,6.26E-07,0.0069,0.0002,10,,7700,8.93E-07,0.0066,0.0002,10,,7700,1.18E-06,0.0066,0.0001,10,,7700,1.76E-06,0.0068,0.0002,10,,7700,2.30E-06,0.0071,0.0002,10,,7700,2.82E-06,0.0074,0.0002,10,,7700,3.29E-06,0.0076,0.0002,10,,7700,4.19E-06,0.008,0.0002,10,,7700,5.05E-06,0.0083,0.0003,10,,7700,8.27E-06,0.0093,0.0003,10,,7700,1.30E-05,0.0102,0.0005,10,,7700,1.71E-05,0.0103,0.0005,10,,7700,2.11E-05,0.0101,0.0005,10,,7700,2.45E-05,0.0099,0.0005,10
3.68,Transverse_colon_wall_right(0-280),7800,0.00E+00,0,0,0,,7800,3.05E-08,0.0932,0.025,2.8,,7800,1.89E-07,0.0389,0.0062,10,,7800,4.68E-07,0.0292,0.0033,10,,7800,5.08E-07,0.0298,0.0042,10,,7800,4.92E-07,0.0304,0.0061,10,,7800,4.91E-07,0.0298,0.008,10,,7800,5.46E-07,0.0271,0.0093,2.7,,7800,6.43E-07,0.0241,0.0069,10,,7800,8.83E-07,0.0231,0.0047,10,,7800,1.20E-06,0.0239,0.0043,10,,7800,1.75E-06,0.0251,0.0056,10,,7800,2.35E-06,0.0251,0.0047,10,,7800,2.74E-06,0.0251,0.0052,10,,7800,3.27E-06,0.0252,0.0053,10,,7800,4.22E-06,0.0235,0.0048,10,,7800,5.07E-06,0.0229,0.0045,10,,7800,8.14E-06,0.0198,0.0053,10,,7800,1.34E-05,0.0168,0.004,10,,7800,1.75E-05,0.0165,0.0042,9.4,,7800,2.18E-05,0.0162,0.0395,4.6,,7800,2.52E-05,0.0161,0.014,3.8
0.266,Transverse_colon_wall_right(280-300),7801,0.00E+00,0,0,0,,7801,1.94E-08,0.2918,0.9761,2,,7801,2.15E-07,0.1307,0.0664,1.6,,7801,4.38E-07,0.0931,0.0544,1.5,,7801,4.26E-07,0.0821,0.087,1.5,,7801,5.29E-07,0.1,0.0633,1.5,,7801,4.80E-07,0.0919,0.1235,1.4,,7801,5.19E-07,0.0808,0.0996,1.4,,7801,6.27E-07,0.0709,0.0505,1.4,,7801,9.23E-07,0.0795,0.0789,1.4,,7801,1.28E-06,0.0734,0.0327,1.4,,7801,1.80E-06,0.067,0.0719,2,,7801,2.34E-06,0.0517,0.0271,8.9,,7801,2.89E-06,0.0507,0.0244,6.2,,7801,3.60E-06,0.0521,0.0451,4.3,,7801,4.37E-06,0.0425,0.0244,4.4,,7801,5.36E-06,0.0398,0.0153,10,,7801,8.37E-06,0.0392,0.0496,5.6,,7801,1.52E-05,0.0515,0.1373,3,,7801,1.86E-05,0.041,0.0917,2.6,,7801,2.33E-05,0.0481,0.0744,2.5,,7801,2.54E-05,0.0404,0.0886,2.8
64.847,Transverse_colon_wall_right(300-surface),7802,6.38E-11,0.5026,0.2605,0,,7802,5.18E-08,0.0254,0.001,10,,7802,2.57E-07,0.0117,0.0003,6.8,,7802,4.93E-07,0.0086,0.0001,10,,7802,5.26E-07,0.0086,0.0002,10,,7802,5.22E-07,0.0086,0.0002,4.2,,7802,5.29E-07,0.0085,0.0003,4.5,,7802,5.78E-07,0.0081,0.0003,10,,7802,6.65E-07,0.0077,0.0003,10,,7802,9.36E-07,0.0071,0.0002,10,,7802,1.24E-06,0.0072,0.0002,7.4,,7802,1.84E-06,0.0076,0.0002,10,,7802,2.39E-06,0.008,0.0003,10,,7802,2.91E-06,0.0084,0.0003,10,,7802,3.40E-06,0.0087,0.0003,10,,7802,4.29E-06,0.0091,0.0004,10,,7802,5.11E-06,0.0094,0.0004,10,,7802,8.31E-06,0.0103,0.0005,10,,7802,1.33E-05,0.0104,0.0006,10,,7802,1.75E-05,0.01,0.0006,10,,7802,2.12E-05,0.0097,0.0006,10,,7802,2.45E-05,0.0095,0.0006,10
59.995,Transverse_colon_contents_right,7900,0.00E+00,0,0,0,,7900,2.45E-08,0.0437,0.0029,6.3,,7900,1.99E-07,0.015,0.0004,10,,7900,4.73E-07,0.0097,0.0002,10,,7900,5.14E-07,0.0093,0.0002,10,,7900,5.19E-07,0.0093,0.0002,10,,7900,5.25E-07,0.0092,0.0003,4.7,,7900,5.76E-07,0.0087,0.0003,8.7,,7900,6.53E-07,0.0083,0.0003,10,,7900,9.28E-07,0.0078,0.0003,10,,7900,1.23E-06,0.0078,0.0002,7.8,,7900,1.79E-06,0.0081,0.0003,10,,7900,2.34E-06,0.0085,0.0003,10,,7900,2.84E-06,0.0089,0.0003,10,,7900,3.33E-06,0.0092,0.0004,10,,7900,4.22E-06,0.0097,0.0004,10,,7900,5.03E-06,0.0101,0.0005,10,,7900,8.20E-06,0.0113,0.0006,10,,7900,1.34E-05,0.0119,0.0007,10,,7900,1.77E-05,0.0117,0.0007,10,,7900,2.14E-05,0.0113,0.0007,10,,7900,2.51E-05,0.0109,0.0007,10
2.196,Transverse_colon_wall_left(0-280),8000,0.00E+00,0,0,0,,8000,1.20E-08,0.1828,0.1067,0,,8000,1.42E-07,0.0586,0.0119,10,,8000,3.88E-07,0.0399,0.0071,10,,8000,4.65E-07,0.0396,0.0079,10,,8000,4.89E-07,0.0389,0.0101,2,,8000,4.72E-07,0.0384,0.0145,2,,8000,5.27E-07,0.0355,0.0164,2.9,,8000,6.24E-07,0.0316,0.0131,9.6,,8000,9.01E-07,0.0292,0.0076,10,,8000,1.17E-06,0.0289,0.0062,10,,8000,1.75E-06,0.032,0.0074,10,,8000,2.36E-06,0.033,0.0075,10,,8000,2.81E-06,0.0324,0.0076,10,,8000,3.24E-06,0.0314,0.0074,10,,8000,4.29E-06,0.0316,0.0086,10,,8000,4.78E-06,0.0289,0.0088,10,,8000,8.37E-06,0.025,0.0064,10,,8000,1.37E-05,0.0227,0.0088,5.6,,8000,1.80E-05,0.0228,0.0112,4.7,,8000,2.22E-05,0.0225,0.0219,4.3,,8000,2.51E-05,0.0189,0.0059,6.4
0.16,Transverse_colon_wall_left(280-300),8001,0.00E+00,0,0,0,,8001,7.03E-09,0.1447,0.2123,0,,8001,1.40E-07,0.1939,0.1989,1.8,,8001,3.51E-07,0.1244,0.1234,1.6,,8001,4.28E-07,0.1371,0.1343,1.7,,8001,4.99E-07,0.1251,0.1312,1.5,,8001,5.46E-07,0.1123,0.1269,1.4,,8001,5.62E-07,0.1152,0.1566,1.5,,8001,6.40E-07,0.0942,0.0574,1.5,,8001,9.96E-07,0.089,0.0515,1.4,,8001,1.36E-06,0.093,0.0548,1.4,,8001,1.93E-06,0.079,0.041,1.5,,8001,2.43E-06,0.0672,0.0482,1.7,,8001,2.73E-06,0.0639,0.0451,2.3,,8001,3.34E-06,0.057,0.0294,3.5,,8001,4.42E-06,0.0573,0.07,2.4,,8001,5.18E-06,0.0549,0.0596,2.6,,8001,8.45E-06,0.0381,0.019,3.5,,8001,1.39E-05,0.0339,0.0336,3.5,,8001,1.96E-05,0.0542,0.2742,2.6,,8001,2.45E-05,0.0869,0.3176,2.8,,8001,2.72E-05,0.0379,0.1783,3.7
66.428,Transverse_colon_wall_left(300-surface),8002,5.31E-11,0.581,0.3514,0,,8002,2.67E-08,0.0386,0.0022,10,,8002,1.90E-07,0.0147,0.0003,10,,8002,4.44E-07,0.0095,0.0002,10,,8002,4.97E-07,0.009,0.0002,10,,8002,4.99E-07,0.009,0.0002,4.5,,8002,5.10E-07,0.0089,0.0003,3.4,,8002,5.64E-07,0.0083,0.0003,10,,8002,6.48E-07,0.0079,0.0003,10,,8002,9.17E-07,0.0074,0.0002,10,,8002,1.21E-06,0.0075,0.0002,10,,8002,1.79E-06,0.0079,0.0002,10,,8002,2.34E-06,0.0083,0.0003,10,,8002,2.85E-06,0.0086,0.0003,10,,8002,3.34E-06,0.0089,0.0003,10,,8002,4.27E-06,0.0094,0.0003,10,,8002,5.10E-06,0.0098,0.0004,10,,8002,8.44E-06,0.0107,0.0005,10,,8002,1.34E-05,0.0111,0.0006,10,,8002,1.76E-05,0.0109,0.0006,10,,8002,2.16E-05,0.0106,0.0006,10,,8002,2.55E-05,0.0105,0.0006,10
30.005,Transverse_colon_content_left,8100,0.00E+00,0,0,0,,8100,1.00E-08,0.094,0.0125,0,,8100,1.34E-07,0.0253,0.001,6.5,,8100,4.20E-07,0.0142,0.0004,10,,8100,4.82E-07,0.0133,0.0004,7.7,,8100,5.06E-07,0.0131,0.0005,4.7,,8100,5.19E-07,0.0129,0.0006,7.4,,8100,5.66E-07,0.0122,0.0007,10,,8100,6.48E-07,0.0114,0.0007,10,,8100,9.00E-07,0.0107,0.0006,7.6,,8100,1.18E-06,0.0107,0.0005,8.9,,8100,1.77E-06,0.0112,0.0005,8.9,,8100,2.29E-06,0.0119,0.0006,10,,8100,2.81E-06,0.0125,0.0007,10,,8100,3.30E-06,0.0129,0.0007,10,,8100,4.19E-06,0.0136,0.0008,10,,8100,4.95E-06,0.0142,0.0009,10,,8100,8.26E-06,0.0157,0.0012,10,,8100,1.33E-05,0.0166,0.0014,10,,8100,1.75E-05,0.0161,0.0014,10,,8100,2.17E-05,0.0155,0.0014,10,,8100,2.52E-05,0.0146,0.0013,10
3.021,Descending_colon_wall(0-280),8200,0.00E+00,0,0,0,,8200,1.94E-08,0.1219,0.0515,0,,8200,1.59E-07,0.0478,0.0075,10,,8200,3.89E-07,0.034,0.0052,10,,8200,4.92E-07,0.0342,0.0051,10,,8200,4.63E-07,0.0347,0.008,10,,8200,4.93E-07,0.0341,0.0094,10,,8200,5.34E-07,0.0307,0.0119,3,,8200,6.10E-07,0.0273,0.0109,7.1,,8200,8.81E-07,0.0248,0.0051,10,,8200,1.14E-06,0.0259,0.0053,10,,8200,1.66E-06,0.0273,0.0063,10,,8200,2.29E-06,0.0281,0.0061,10,,8200,2.82E-06,0.0287,0.0062,10,,8200,3.30E-06,0.0284,0.0061,10,,8200,4.05E-06,0.0265,0.0066,10,,8200,5.03E-06,0.026,0.0062,10,,8200,8.33E-06,0.0222,0.0055,10,,8200,1.28E-05,0.0198,0.0064,8,,8200,1.71E-05,0.0188,0.0132,5.9,,8200,2.14E-05,0.0189,0.0132,4.7,,8200,2.51E-05,0.018,0.0075,7.3
0.22,Descending_colon_wall(280-300),8201,0.00E+00,0,0,0,,8201,3.17E-08,0.3752,0.3292,0,,8201,1.51E-07,0.1581,0.1312,1.8,,8201,4.62E-07,0.1201,0.0532,1.6,,8201,4.83E-07,0.1146,0.0722,1.5,,8201,4.53E-07,0.1139,0.1034,1.5,,8201,4.77E-07,0.104,0.1365,1.5,,8201,5.17E-07,0.0889,0.1585,1.4,,8201,6.60E-07,0.0851,0.0774,1.4,,8201,8.61E-07,0.0848,0.0514,1.5,,8201,1.19E-06,0.0805,0.0536,1.4,,8201,1.62E-06,0.0686,0.0614,1.5,,8201,2.37E-06,0.0594,0.0309,2.4,,8201,2.60E-06,0.0562,0.0722,3.3,,8201,3.21E-06,0.0595,0.0387,2.7,,8201,4.13E-06,0.0482,0.0693,3.6,,8201,6.07E-06,0.0714,0.2922,2.8,,8201,8.78E-06,0.0529,0.0758,3.2,,8201,1.42E-05,0.052,0.1458,2.4,,8201,1.78E-05,0.0292,0.0286,4.2,,8201,2.02E-05,0.0645,0.5073,4,,8201,2.80E-05,0.0651,0.264,2.5
109.32,Descending_colon_wall(300-surface),8202,1.62E-10,0.3505,0.1955,0,,8202,5.33E-08,0.0224,0.0008,10,,8202,2.54E-07,0.0103,0.0002,10,,8202,4.82E-07,0.0073,0.0001,7.4,,8202,5.02E-07,0.0071,0.0001,10,,8202,4.92E-07,0.0072,0.0001,6.5,,8202,5.02E-07,0.0071,0.0002,5.6,,8202,5.58E-07,0.0067,0.0002,10,,8202,6.44E-07,0.0063,0.0002,10,,8202,9.22E-07,0.006,0.0001,10,,8202,1.22E-06,0.006,0.0001,5.5,,8202,1.80E-06,0.0063,0.0001,5.3,,8202,2.34E-06,0.0066,0.0002,10,,8202,2.86E-06,0.0069,0.0002,10,,8202,3.34E-06,0.0071,0.0002,10,,8202,4.24E-06,0.0075,0.0002,10,,8202,5.06E-06,0.0077,0.0002,10,,8202,8.24E-06,0.0086,0.0003,10,,8202,1.32E-05,0.009,0.0004,10,,8202,1.74E-05,0.009,0.0004,10,,8202,2.11E-05,0.0089,0.0004,10,,8202,2.44E-05,0.0088,0.0004,10
50.003,Descending_colon_content,8300,0.00E+00,0,0,0,,8300,1.65E-08,0.0597,0.0054,0,,8300,1.42E-07,0.0196,0.0006,10,,8300,4.06E-07,0.0114,0.0002,8.3,,8300,4.73E-07,0.0106,0.0003,10,,8300,4.74E-07,0.0106,0.0003,8.6,,8300,4.92E-07,0.0103,0.0004,5.7,,8300,5.48E-07,0.0097,0.0004,10,,8300,6.31E-07,0.0091,0.0004,10,,8300,9.01E-07,0.0086,0.0003,10,,8300,1.19E-06,0.0086,0.0003,10,,8300,1.77E-06,0.009,0.0003,10,,8300,2.32E-06,0.0095,0.0003,10,,8300,2.81E-06,0.0099,0.0004,10,,8300,3.27E-06,0.0102,0.0004,10,,8300,4.15E-06,0.0108,0.0005,10,,8300,4.97E-06,0.0113,0.0005,10,,8300,8.13E-06,0.0126,0.0007,10,,8300,1.27E-05,0.0134,0.0009,10,,8300,1.69E-05,0.0133,0.001,10,,8300,2.09E-05,0.0129,0.001,10,,8300,2.48E-05,0.0126,0.0009,10
4.222,Sigmoid_colon_wall(0-280),8400,0.00E+00,0,0,0,,8400,7.90E-09,0.1828,0.0648,0,,8400,3.97E-08,0.0874,0.0248,10,,8400,1.45E-07,0.0518,0.0083,10,,8400,2.14E-07,0.0446,0.0078,10,,8400,2.57E-07,0.0404,0.0091,10,,8400,2.96E-07,0.0378,0.01,10,,8400,3.64E-07,0.0329,0.0105,3.2,,8400,4.37E-07,0.0306,0.0106,6.8,,8400,6.44E-07,0.026,0.005,10,,8400,8.49E-07,0.0256,0.0044,10,,8400,1.32E-06,0.0269,0.0051,10,,8400,1.76E-06,0.0271,0.0058,10,,8400,2.14E-06,0.0269,0.006,10,,8400,2.63E-06,0.027,0.0051,10,,8400,3.49E-06,0.026,0.0052,10,,8400,4.20E-06,0.0252,0.0054,10,,8400,7.24E-06,0.022,0.0043,10,,8400,1.20E-05,0.0211,0.0066,4.3,,8400,1.59E-05,0.0201,0.0135,4.2,,8400,1.98E-05,0.0212,0.0262,3.8,,8400,2.34E-05,0.02,0.0081,3.9
0.306,Sigmoid_colon_wall(280-300),8401,0.00E+00,0,0,0,,8401,7.99E-09,0.6198,0.9791,0,,8401,3.76E-08,0.2648,0.3413,1.9,,8401,1.83E-07,0.1756,0.0794,1.7,,8401,1.66E-07,0.1552,0.207,1.8,,8401,3.08E-07,0.1406,0.0815,1.5,,8401,3.01E-07,0.1282,0.1348,1.5,,8401,3.85E-07,0.0944,0.0937,1.4,,8401,4.48E-07,0.0932,0.1284,1.4,,8401,6.17E-07,0.0832,0.0553,1.5,,8401,8.13E-07,0.0755,0.0523,1.5,,8401,1.17E-06,0.0626,0.0319,1.5,,8401,1.81E-06,0.0643,0.043,2,,8401,2.31E-06,0.0566,0.0253,3.5,,8401,2.57E-06,0.0504,0.0234,4.6,,8401,4.18E-06,0.0574,0.0566,4.6,,8401,4.38E-06,0.0452,0.0285,5.2,,8401,7.95E-06,0.0553,0.1876,4.2,,8401,1.24E-05,0.0686,0.6062,2.9,,8401,1.73E-05,0.0463,0.1396,2.8,,8401,2.15E-05,0.0603,0.1435,2.5,,8401,2.52E-05,0.0589,0.2342,2.5
51.761,Sigmoid_colon_wall(300-surface),8402,0.00E+00,0,0,0,,8402,7.06E-09,0.0773,0.0121,0,,8402,3.87E-08,0.0356,0.0025,10,,8402,1.27E-07,0.0193,0.0008,10,,8402,1.96E-07,0.0154,0.0006,10,,8402,2.43E-07,0.0136,0.0006,10,,8402,2.81E-07,0.0126,0.0007,10,,8402,3.51E-07,0.0111,0.0007,10,,8402,4.26E-07,0.0103,0.0006,10,,8402,6.30E-07,0.0095,0.0004,8.1,,8402,8.43E-07,0.0095,0.0004,6.6,,8402,1.31E-06,0.0099,0.0004,10,,8402,1.77E-06,0.0103,0.0004,10,,8402,2.21E-06,0.0108,0.0005,10,,8402,2.60E-06,0.0111,0.0005,10,,8402,3.41E-06,0.0116,0.0005,10,,8402,4.21E-06,0.0119,0.0006,10,,8402,7.31E-06,0.0126,0.0007,10,,8402,1.18E-05,0.0127,0.0008,10,,8402,1.58E-05,0.0124,0.0009,10,,8402,1.93E-05,0.0121,0.0009,10,,8402,2.30E-05,0.012,0.0009,10
79.993,Sigmoid_colon_contents,8500,0.00E+00,0,0,0,,8500,3.48E-09,0.1059,0.0172,0,,8500,2.63E-08,0.0397,0.0027,10,,8500,1.01E-07,0.0197,0.0007,10,,8500,1.70E-07,0.0149,0.0004,10,,8500,2.27E-07,0.0128,0.0004,10,,8500,2.63E-07,0.0118,0.0004,10,,8500,3.27E-07,0.0104,0.0004,10,,8500,4.00E-07,0.0096,0.0003,10,,8500,5.95E-07,0.0088,0.0003,10,,8500,7.92E-07,0.0089,0.0002,10,,8500,1.23E-06,0.0092,0.0003,10,,8500,1.66E-06,0.0095,0.0003,10,,8500,2.08E-06,0.0098,0.0003,10,,8500,2.48E-06,0.0101,0.0003,10,,8500,3.28E-06,0.0105,0.0003,10,,8500,3.95E-06,0.0108,0.0004,10,,8500,6.79E-06,0.0119,0.0005,10,,8500,1.15E-05,0.0127,0.0006,10,,8500,1.53E-05,0.0128,0.0007,10,,8500,1.88E-05,0.0129,0.0007,10,,8500,2.23E-05,0.0127,0.0007,10
31.268,Rectum_wall,8600,0.00E+00,0,0,0,,8600,0.00E+00,0,0,0,,8600,2.41E-09,0.205,0.056,0,,8600,7.56E-08,0.0362,0.0021,10,,8600,1.74E-07,0.023,0.001,6.1,,8600,2.43E-07,0.0193,0.0009,10,,8600,2.95E-07,0.0172,0.0009,10,,8600,3.67E-07,0.0154,0.0009,10,,8600,4.34E-07,0.0141,0.0008,10,,8600,6.43E-07,0.013,0.0007,5.1,,8600,8.66E-07,0.0127,0.0005,10,,8600,1.32E-06,0.0133,0.0006,10,,8600,1.78E-06,0.0138,0.0007,10,,8600,2.17E-06,0.0145,0.0008,10,,8600,2.63E-06,0.0147,0.0008,10,,8600,3.41E-06,0.0153,0.0009,10,,8600,4.09E-06,0.0159,0.001,10,,8600,7.15E-06,0.0176,0.0013,10,,8600,1.17E-05,0.0191,0.0016,10,,8600,1.53E-05,0.0194,0.0018,10,,8600,1.91E-05,0.0188,0.0017,10,,8600,2.28E-05,0.0188,0.0018,10
290.89,Heart_wall,8700,0.00E+00,0,0,0,,8700,1.02E-08,0.0315,0.0016,10,,8700,9.11E-08,0.0106,0.0002,10,,8700,2.91E-07,0.006,0.0001,10,,8700,3.73E-07,0.0053,0.0001,10,,8700,4.05E-07,0.0051,0.0001,10,,8700,4.26E-07,0.0049,0.0001,6.3,,8700,4.83E-07,0.0046,0.0001,10,,8700,5.60E-07,0.0044,0.0001,10,,8700,7.97E-07,0.0042,0.0001,10,,8700,1.06E-06,0.0042,0.0001,10,,8700,1.59E-06,0.0043,0.0001,8.6,,8700,2.09E-06,0.0045,0.0001,10,,8700,2.57E-06,0.0046,0.0001,10,,8700,3.02E-06,0.0047,0.0001,10,,8700,3.88E-06,0.005,0.0001,10,,8700,4.66E-06,0.0051,0.0001,10,,8700,7.83E-06,0.0056,0.0001,10,,8700,1.25E-05,0.0059,0.0001,10,,8700,1.66E-05,0.0059,0.0002,10,,8700,2.06E-05,0.0058,0.0002,10,,8700,2.43E-05,0.0056,0.0002,10
